CET Number,Physics,Chemistry,Math,Total
405031201,25,17,7,49
405031202,16,23,23,62
405031203,23,15,21,59
405031204,41,35,22,98
405031205,19,16,9,44
405031206,14,20,15,49
405031207,20,19,12,51
405031208,20,27,22,69
405031209,-,14,10,-
405031210,17,18,15,50
405031211,14,16,16,46
405031212,23,22,14,59
405031213,13,-,16,-
405031214,-,19,17,-
405031215,19,20,20,59
405031216,13,8,13,34
405031217,23,29,22,74
405031218,24,19,14,57
405031219,10,17,21,48
405031220,25,18,13,56
405031221,23,19,17,59
405031222,19,16,13,48
405031223,16,19,18,53
405031224,48,47,39,134
405031225,14,13,20,47
405031226,-,18,16,-
405031227,15,9,17,41
405031228,24,20,25,69
405031229,31,31,21,83
405031230,22,17,22,61
405031231,19,18,18,55
405031232,15,13,15,43
405031233,34,27,28,89
405031234,18,19,12,49
405031235,12,18,7,37
405031236,11,20,14,45
405031237,11,19,17,47
405031238,16,12,23,51
405031239,15,20,21,56
405031240,31,41,20,92
405031241,13,20,16,49
405031242,16,12,13,41
405031243,27,29,18,74
405031244,15,17,17,49
405031245,32,34,22,88
405031246,21,19,15,55
405031247,16,19,15,50
405031248,19,20,24,63
405031249,16,18,17,51
405031250,50,51,39,140
405031251,11,21,15,47
405031252,17,13,12,42
405031253,20,27,25,72
405031254,30,31,18,79
405031255,12,14,15,41
405031256,17,27,15,59
405031257,-,14,19,-
405031258,11,14,15,40
405031259,21,19,16,56
405031260,11,24,18,53
405031261,16,12,16,44
405031262,22,19,18,59
405031263,15,22,12,49
405031264,19,18,15,52
405031265,16,22,15,53
405031266,14,17,11,42
405031267,26,23,-,-
405031268,35,32,21,88
405031269,15,24,14,53
405031270,18,20,16,54
405031271,14,13,16,43
405031272,18,18,16,52
405031273,16,19,11,46
405031274,25,18,17,60
405031275,19,15,15,49
405031276,21,21,18,60
405031278,9,18,16,43
405031279,-,47,13,-
405031280,19,16,17,52
405031281,14,19,13,46
405031282,17,14,14,45
405031283,24,19,22,65
405031284,15,19,13,47
405031285,17,25,21,63
405031286,17,19,13,49
405031287,22,23,24,69
405031288,19,18,16,53
405031289,16,18,14,48
405031290,28,23,25,76
405031291,14,15,17,46
405031292,21,22,13,56
405031293,28,21,17,66
405031294,16,19,12,47
405031295,27,26,18,71
405031296,14,19,10,43
405031297,16,14,20,50
405031298,26,18,23,67
405031299,17,22,21,60
405031300,17,20,17,54
405031301,27,18,28,73
405031302,16,18,19,53
405031303,20,19,14,53
405031304,23,26,18,67
405031305,18,17,10,45
405031306,26,35,18,79
405031307,25,20,24,69
405031308,21,17,17,55
405031309,20,12,20,52
405031310,36,41,22,99
405031311,12,17,19,48
405031312,18,17,17,52
405031313,28,21,15,64
405031314,20,19,16,55
405031315,16,14,13,43
405031316,14,13,21,48
405031317,12,16,14,42
405031318,18,24,15,57
405031319,22,22,10,54
405031320,15,11,15,41
405031321,16,17,14,47
405031322,14,22,14,50
405031323,19,23,21,63
405031324,19,-,20,-
405031325,11,20,16,47
405031326,21,19,16,56
405031327,18,22,18,58
405031328,17,17,15,49
405031329,16,16,18,50
405031330,15,17,17,49
405031332,13,17,15,45
405031333,20,16,17,53
405031335,-,25,22,-
405031336,17,16,23,56
405031338,18,13,13,44
405031339,16,17,17,50
405031340,20,14,17,51
405031341,30,27,21,78
405031342,10,17,14,41
405031343,20,18,19,57
405031344,17,13,18,48
405031345,-,17,14,-
405031346,18,21,16,55
405031347,23,12,16,51
405031348,19,27,15,61
405031349,19,15,13,47
405031350,15,21,13,49
405031351,18,20,18,56
405031352,20,23,14,57
405031353,19,13,11,43
405031354,24,21,21,66
405031355,22,16,15,53
405031356,15,25,17,57
405031357,22,18,23,63
405031358,16,19,16,51
405031359,29,18,15,62
405031360,20,16,21,57
405031361,15,21,9,45
405031362,20,21,18,59
405031363,24,21,16,61
405031364,13,12,14,39
405031365,21,19,16,56
405031366,22,13,13,48
405031367,16,20,16,52
405031368,21,15,18,54
405031369,-,18,14,-
405031370,13,11,16,40
405031372,12,22,11,45
405031373,16,15,17,48
405031374,11,16,19,46
405031375,17,12,13,42
405031376,10,10,16,36
405031377,16,12,19,47
405031378,12,12,11,35
405031379,11,13,22,46
405031380,22,25,27,74
405031381,18,14,23,55
405031382,23,25,23,71
405031383,17,17,23,57
405031384,19,20,12,51
405031385,24,20,23,67
405031386,27,27,17,71
405031387,22,21,17,60
405031388,16,15,11,42
405031389,24,15,22,61
405031390,12,11,18,41
405031391,17,16,10,43
405031392,18,13,-,-
405031393,18,21,13,52
405031394,24,20,12,56
405031395,12,17,21,50
405031397,18,21,18,57
405031398,13,17,16,46
405031400,23,7,12,42
405031401,15,16,18,49
405031402,16,24,13,53
405031403,21,22,14,57
405031405,20,20,16,56
405031406,26,22,16,64
405031407,15,21,20,56
405031408,16,9,12,37
405031409,46,44,26,116
405031410,19,17,13,49
405031411,18,14,15,47
405031412,29,26,19,74
405031413,19,27,18,64
405031414,13,21,15,49
405031415,24,15,11,50
405031416,14,19,20,53
405031417,17,9,12,38
405031418,17,21,22,60
405031419,20,27,14,61
405031422,14,16,14,44
405031423,12,19,14,45
405031424,16,15,13,44
405031425,21,20,20,61
405031426,23,19,22,64
405031427,11,20,13,44
405031428,9,17,18,44
405031429,19,16,16,51
405031430,12,16,14,42
405031431,-,14,11,-
405031432,13,21,20,54
405031433,23,23,14,60
405031434,14,25,15,54
405031435,21,20,20,61
405031436,14,14,15,43
405031437,15,17,14,46
405031438,14,21,14,49
405031439,15,17,17,49
405031441,22,20,23,65
405031442,-,19,20,-
405031443,19,21,16,56
405031445,19,24,11,54
405031446,11,17,11,39
405031447,19,16,18,53
405031448,20,13,23,56
405031449,16,19,12,47
405031450,18,21,15,54
405031451,24,22,20,66
405031452,19,18,12,49
405031453,27,15,9,51
405031454,15,15,20,50
405031455,22,24,14,60
405031456,15,10,19,44
405031459,18,-,18,-
405031460,17,16,17,50
405031461,18,16,21,55
405031462,19,16,13,48
405031463,14,15,14,43
405031464,13,18,18,49
405031465,17,23,21,61
405031466,15,-,10,-
405031468,15,20,17,52
405031469,-,16,11,-
405031470,19,30,14,63
405031471,-,15,16,-
405031472,18,20,21,59
405031473,26,26,15,67
405031474,-,19,16,-
405031475,20,13,15,48
405031476,18,19,18,55
405031477,-,-,13,-
405031478,16,15,14,45
405031480,17,14,13,44
405031481,14,17,17,48
405031482,21,17,16,54
405031483,22,18,15,55
405031484,14,11,15,40
405031485,13,18,11,42
405031486,21,12,12,45
405031487,20,16,18,54
405031488,19,25,16,60
405031489,19,25,12,56
405031490,11,18,10,39
405031491,16,20,16,52
405031492,20,23,19,62
405031493,20,20,10,50
405031494,17,19,9,45
405031495,18,19,15,52
405031496,18,22,20,60
405031498,-,18,14,-
405031499,21,22,19,62
405031500,15,19,17,51
405031501,15,15,17,47
405031502,15,21,16,52
405031504,16,8,20,44
405031505,21,17,20,58
405031506,13,13,22,48
405031507,16,14,18,48
405031508,21,14,13,48
405031509,11,23,13,47
405031510,25,22,25,72
405031511,24,18,17,59
405031512,19,14,12,45
405031515,-,12,8,-
405031516,17,14,16,47
405031517,23,19,15,57
405031518,25,27,22,74
405031520,10,23,18,51
405031521,14,10,12,36
405031522,15,17,16,48
405031523,17,16,10,43
405031524,17,16,21,54
405031525,23,19,14,56
405031527,16,13,13,42
405031528,23,21,15,59
405031529,13,11,14,38
405031530,15,14,17,46
405031531,11,14,12,37
405031532,18,25,24,67
405031533,15,20,19,54
405031534,18,19,19,56
405031536,22,14,12,48
405031538,23,18,17,58
405031539,12,14,13,39
405031540,16,19,21,56
405031541,22,16,15,53
405031542,26,-,12,-
405031543,14,21,16,51
405031544,26,27,16,69
405031545,18,29,26,73
405031546,35,36,20,91
405031547,24,21,22,67
405031548,24,25,24,73
405031549,18,16,12,46
405031550,20,23,11,54
405031551,24,21,20,65
405031552,21,23,17,61
405031553,17,9,15,41
405031554,37,48,27,112
405031555,16,17,21,54
405031556,28,34,33,95
405031557,21,-,-,-
405033199,-,24,-,-
406030172,-,16,-,-
406030301,18,-,-,-
406030450,-,-,21,-
406031000,25,-,-,-
406031001,26,23,13,62
406031002,18,17,14,49
406031003,27,24,29,80
406031004,16,22,22,60
406031005,25,18,19,62
406031006,31,34,24,89
406031007,19,18,11,48
406031008,26,23,18,67
406031009,22,27,26,75
406031010,15,25,14,54
406031011,21,13,17,51
406031012,16,18,19,53
406031013,16,21,17,54
406031014,21,20,16,57
406031015,-,11,15,-
406031016,16,19,14,49
406031017,15,15,17,47
406031018,19,15,18,52
406031019,10,10,11,31
406031020,26,30,18,74
406031021,23,21,24,68
406031022,21,19,14,54
406031024,51,46,32,129
406031025,19,22,15,56
406031026,18,26,18,62
406031027,18,19,14,51
406031028,21,19,-,-
406031029,18,35,20,73
406031030,17,26,20,63
406031031,22,20,17,59
406031032,18,18,15,51
406031033,27,34,27,88
406031034,15,19,19,53
406031035,15,19,20,54
406031036,-,17,12,-
406031037,19,25,10,54
406031038,19,17,13,49
406031039,25,22,17,64
406031040,21,19,15,55
406031041,22,22,13,57
406031042,21,17,16,54
406031043,32,25,20,77
406031044,28,31,24,83
406031045,20,18,16,54
406031046,25,28,20,73
406031047,23,22,14,59
406031048,16,13,19,48
406031049,27,24,16,67
406031050,27,30,26,83
406031051,22,23,13,58
406031053,17,10,17,44
406031054,27,27,19,73
406031055,19,19,18,56
406031056,16,18,14,48
406031057,19,20,17,56
406031058,21,22,15,58
406031059,28,27,19,74
406031060,16,17,24,57
406031061,23,20,17,60
406031062,19,14,-,-
406031063,28,28,24,80
406031064,9,20,17,46
406031065,30,33,24,87
406031066,22,19,14,55
406031067,21,15,17,53
406031068,17,22,21,60
406031069,12,16,11,39
406031070,-,-,20,-
406031071,13,27,11,51
406031072,18,27,21,66
406031073,17,18,15,50
406031074,20,23,16,59
406031075,22,25,16,63
406031076,17,16,11,44
406031077,31,22,24,77
406031078,25,17,22,64
406031079,14,15,16,45
406031080,22,22,16,60
406031081,24,16,14,54
406031082,-,21,14,-
406031083,23,19,19,61
406031084,25,22,20,67
406031085,22,13,14,49
406031086,10,16,20,46
406031087,22,18,23,63
406031088,19,18,17,54
406031089,21,21,19,61
406031090,19,20,15,54
406031091,14,18,14,46
406031092,30,36,13,79
406031093,27,24,18,69
406031094,27,29,17,73
406031095,27,20,20,67
406031096,13,17,21,51
406031097,18,20,-,-
406031098,16,23,11,50
406031099,32,31,21,84
406031100,16,16,18,50
406031102,12,20,20,52
406031103,20,20,23,63
406031104,23,22,24,69
406031105,29,21,20,70
406031107,19,18,16,53
406031108,12,19,14,45
406031109,15,13,18,46
406031110,19,16,15,50
406031111,21,20,13,54
406031112,20,22,13,55
406031113,13,7,17,37
406031114,24,17,18,59
406031115,22,19,25,66
406031116,21,25,25,71
406031117,30,21,15,66
406031118,17,15,12,44
406031119,15,12,12,39
406031120,16,11,15,42
406031121,13,15,12,40
406031122,29,27,24,80
406031123,15,24,21,60
406031124,18,15,21,54
406031125,14,16,14,44
406031126,17,20,20,57
406031127,26,30,27,83
406031128,23,20,23,66
406031129,29,31,34,94
406031130,16,18,15,49
406031131,25,16,18,59
406031132,16,17,20,53
406031133,20,20,12,52
406031134,28,24,16,68
406031135,16,19,18,53
406031136,14,19,18,51
406031137,16,25,15,56
406031138,13,22,14,49
406031139,17,17,13,47
406031140,48,48,-,-
406031141,19,21,14,54
406031142,19,17,15,51
406031143,21,19,22,62
406031144,19,24,26,69
406031145,23,17,17,57
406031146,11,16,11,38
406031147,16,12,11,39
406031148,23,18,24,65
406031149,23,21,21,65
406031150,21,29,15,65
406031151,28,23,13,64
406031152,11,13,20,44
406031153,43,48,26,117
406031155,16,23,19,58
406031156,39,37,24,100
406031157,17,18,15,50
406031158,16,15,12,43
406031159,29,30,19,78
406031160,21,21,13,55
406031161,31,37,28,96
406031162,15,19,19,53
406031163,23,13,13,49
406031164,23,18,25,66
406031165,16,24,10,50
406031166,19,15,12,46
406031167,15,22,13,50
406031168,19,26,17,62
406031169,23,20,16,59
406031171,24,36,26,86
406031172,14,-,15,-
406031173,37,30,21,88
406031174,15,17,17,49
406031175,30,38,29,97
406031176,25,18,13,56
406031177,15,21,16,52
406031178,15,15,19,49
406031179,20,18,22,60
406031181,24,15,19,58
406031182,20,20,15,55
406031183,34,21,20,75
406031184,14,20,17,51
406031185,11,17,16,44
406031186,39,36,29,104
406031187,23,25,25,73
406031188,15,13,14,42
406031189,18,16,12,46
406031190,18,16,16,50
406031191,21,22,27,70
406031192,16,22,12,50
406031193,20,15,13,48
406031194,19,26,13,58
406031195,23,19,22,64
406031196,18,29,23,70
406031197,-,18,13,-
406031198,30,19,18,67
406031199,19,18,16,53
406031200,43,45,15,103
406031201,31,30,13,74
406031202,17,23,23,63
406031203,23,24,16,63
406031204,24,25,23,72
406031205,18,22,21,61
406031206,19,19,19,57
406031207,17,14,4,35
406031208,21,19,17,57
406031209,26,20,13,59
406031210,18,19,17,54
406031211,16,15,15,46
406031212,22,26,21,69
406031213,16,21,13,50
406031214,17,15,14,46
406031215,24,22,15,61
406031216,12,19,13,44
406031217,23,18,20,61
406031218,15,17,12,44
406031220,18,23,12,53
406031221,-,18,16,-
406031222,22,19,14,55
406031223,21,17,13,51
406031224,30,48,22,100
406031226,24,22,25,71
406031227,46,50,34,130
406031228,17,22,8,47
406031229,35,34,-,-
406031230,19,21,12,52
406031231,16,14,19,49
406031232,22,18,23,63
406031233,17,22,18,57
406031234,18,20,12,50
406031235,18,20,17,55
406031236,12,17,14,43
406031237,27,19,23,69
406031238,22,23,14,59
406031239,16,12,16,44
406031240,14,17,14,45
406031242,21,14,11,46
406031243,26,25,22,73
406031244,16,22,19,57
406031245,17,19,18,54
406031246,19,16,17,52
406031247,19,19,22,60
406031248,18,15,12,45
406031249,18,20,23,61
406031250,17,20,20,57
406031252,40,33,24,97
406031253,16,14,18,48
406031254,22,24,24,70
406031255,17,20,18,55
406031256,21,25,18,64
406031257,20,15,18,53
406031258,35,32,23,90
406031259,27,24,18,69
406031260,18,15,11,44
406031261,19,15,15,49
406031262,24,23,18,65
406031263,11,15,16,42
406031264,18,17,18,53
406031265,16,25,14,55
406031266,22,22,19,63
406031267,46,43,39,128
406031268,21,19,19,59
406031269,16,16,17,49
406031270,23,19,20,62
406031271,17,33,17,67
406031272,18,18,20,56
406031273,24,19,16,59
406031274,22,-,12,-
406031275,16,19,15,50
406031276,25,17,14,56
406031277,13,17,15,45
406031278,15,22,14,51
406031279,24,19,24,67
406031280,12,18,14,44
406031281,18,16,17,51
406031282,17,16,20,53
406031283,27,19,15,61
406031284,20,14,22,56
406031285,14,18,16,48
406031286,39,40,18,97
406031287,16,20,15,51
406031288,-,22,15,-
406031289,9,13,22,44
406031290,19,20,12,51
406031292,17,-,-,-
406031293,21,20,15,56
406031294,22,14,15,51
406031295,19,19,19,57
406031296,14,14,23,51
406031297,18,17,15,50
406031298,26,22,11,59
406031299,25,28,19,72
406031301,-,12,14,-
406031302,16,14,20,50
406031304,23,14,18,55
406031305,16,18,16,50
406031307,24,25,16,65
406031308,20,16,9,45
406031309,20,24,19,63
406031310,13,25,14,52
406031311,20,24,18,62
406031312,14,15,-,-
406031313,20,16,16,52
406031314,18,20,22,60
406031315,23,18,18,59
406031316,30,34,16,80
406031317,10,11,14,35
406031318,26,24,14,64
406031319,26,24,14,64
406031320,23,14,21,58
406031321,18,14,12,44
406031322,15,16,14,45
406031323,15,24,11,50
406031324,16,12,19,47
406031325,11,16,20,47
406031326,19,14,11,44
406031327,18,14,17,49
406031328,8,23,9,40
406031329,11,16,21,48
406031330,14,15,12,41
406031331,9,20,11,40
406031332,14,16,10,40
406031333,19,16,11,46
406031334,17,14,17,48
406031335,13,17,13,43
406031336,16,15,16,47
406031337,14,20,16,50
406031338,13,16,10,39
406031339,19,21,12,52
406031340,26,25,21,72
406031341,16,18,14,48
406031342,19,13,13,45
406031343,18,15,15,48
406031344,17,16,15,48
406031345,14,16,13,43
406031346,24,11,25,60
406031347,18,21,15,54
406031350,10,12,17,39
406031351,27,17,18,62
406031352,14,17,13,44
406031353,26,21,10,57
406031354,19,18,17,54
406031355,16,17,20,53
406031356,13,15,12,40
406031357,14,16,14,44
406031358,20,12,18,50
406031359,16,19,20,55
406031360,24,23,17,64
406031361,17,17,20,54
406031362,14,14,16,44
406031363,15,18,15,48
406031364,19,26,15,60
406031365,14,15,20,49
406031366,12,17,18,47
406031367,21,22,12,55
406031368,17,15,19,51
406031369,19,15,8,42
406031370,14,14,9,37
406031371,15,18,13,46
406031372,16,16,15,47
406031373,23,23,12,58
406031374,18,13,17,48
406031375,15,17,18,50
406031376,20,13,19,52
406031377,19,14,21,54
406031378,14,19,15,48
406031380,18,14,17,49
406031381,25,14,13,52
406031382,40,42,25,107
406031383,16,11,17,44
406031385,20,18,22,60
406031386,14,23,11,48
406031387,9,21,18,48
406031388,19,22,13,54
406031389,23,24,14,61
406031390,16,21,15,52
406031391,17,20,22,59
406031392,15,19,14,48
406031393,17,23,21,61
406031394,26,32,15,73
406031395,17,20,12,49
406031397,21,21,19,61
406031398,10,16,12,38
406031399,11,19,14,44
406031400,23,14,18,55
406031401,15,15,7,37
406031402,16,20,16,52
406031403,18,16,15,49
406031404,10,15,10,35
406031405,17,10,18,45
406031406,13,12,21,46
406031407,18,23,14,55
406031408,18,15,18,51
406031409,20,14,15,49
406031410,23,21,16,60
406031412,16,12,12,40
406031413,13,16,14,43
406031414,26,18,18,62
406031415,19,19,13,51
406031416,16,17,19,52
406031417,17,21,18,56
406031418,27,24,17,68
406031420,16,13,26,55
406031421,24,26,32,82
406031422,19,18,13,50
406031423,22,17,13,52
406031424,14,15,20,49
406031425,20,26,18,64
406031426,19,16,12,47
406031428,20,14,14,48
406031429,20,21,19,60
406031430,18,14,18,50
406031431,14,17,14,45
406031432,15,-,19,-
406031433,21,16,13,50
406031434,15,16,16,47
406031435,12,20,12,44
406031436,21,17,14,52
406031437,15,12,14,41
406031438,13,20,11,44
406031439,13,18,16,47
406031440,9,17,17,43
406031441,9,12,21,42
406031442,-,-,16,-
406031443,20,25,16,61
406031444,15,15,15,45
406031445,18,19,10,47
406031446,17,14,11,42
406031448,17,16,13,46
406031449,11,14,12,37
406031450,19,18,-,-
406031451,29,20,17,66
406031452,25,14,17,56
406031453,-,16,13,-
406031455,16,23,17,56
406031457,40,51,42,133
406031458,9,15,9,33
406031459,16,17,16,49
406031460,22,22,23,67
406031462,17,26,14,57
406031464,15,16,19,50
406031465,12,13,-,-
406031466,15,16,9,40
406031467,12,13,10,35
406031468,25,17,19,61
406031469,15,14,13,42
406031470,14,19,17,50
406031472,15,18,15,48
406031474,21,26,19,66
406031475,11,19,19,49
406031477,14,-,-,-
406031478,13,8,19,40
406031479,14,13,10,37
406031480,15,17,16,48
406031481,10,11,13,34
406031482,19,24,16,59
406031483,9,12,10,31
406031484,18,14,10,42
406031485,27,20,20,67
406031486,16,17,13,46
406031487,20,8,12,40
406031488,17,20,22,59
406031489,11,20,14,45
406031490,13,13,14,40
406031491,24,18,15,57
406031492,20,18,18,56
406031493,21,19,13,53
406031494,27,24,15,66
406031495,25,16,15,56
406031496,15,16,10,41
406031498,16,12,15,43
406031499,17,15,15,47
406031500,20,13,12,45
406031501,16,14,14,44
406031502,12,19,11,42
406031503,13,16,20,49
406031504,17,21,19,57
406031505,18,18,7,43
406031506,-,-,11,-
406031508,14,15,16,45
406031510,19,22,18,59
406031511,18,15,13,46
406031512,20,18,14,52
406031513,15,-,-,-
406031516,11,14,19,44
406031517,17,19,13,49
406031518,16,17,10,43
406031519,15,13,12,40
406031520,16,16,16,48
406031522,13,14,7,34
406031523,-,17,11,-
406031524,18,21,17,56
406031525,11,20,15,46
406031526,14,17,14,45
406031527,18,16,10,44
406031528,16,19,13,48
406031543,-,22,-,-
406031665,-,-,21,-
406032274,-,24,-,-
406033028,-,-,23,-
406035906,-,14,-,-
407030051,-,25,-,-
407030265,-,-,17,-
407030489,-,19,-,-
407031001,17,16,20,53
407031002,18,21,15,54
407031003,20,22,16,58
407031004,24,24,15,63
407031005,15,23,14,52
407031006,11,19,16,46
407031007,16,16,22,54
407031008,20,17,16,53
407031009,16,21,14,51
407031010,9,22,14,45
407031011,17,22,18,57
407031012,19,22,17,58
407031013,15,18,20,53
407031014,19,26,21,66
407031015,15,17,18,50
407031016,15,21,14,50
407031017,16,12,18,46
407031018,12,17,13,42
407031019,18,25,19,62
407031020,36,37,21,94
407031021,14,18,13,45
407031022,21,16,18,55
407031023,18,22,14,54
407031024,27,32,23,82
407031025,34,26,23,83
407031026,20,18,21,59
407031027,17,20,11,48
407031028,21,20,15,56
407031029,12,11,18,41
407031030,15,19,16,50
407031031,21,25,13,59
407031032,26,20,19,65
407031033,20,18,18,56
407031034,24,16,23,63
407031035,18,21,17,56
407031036,32,29,22,83
407031037,34,21,14,69
407031038,28,22,24,74
407031039,28,14,30,72
407031040,21,17,12,50
407031041,18,17,18,53
407031042,16,18,14,48
407031043,17,22,20,59
407031044,23,16,15,54
407031045,38,15,40,93
407031046,20,13,10,43
407031047,17,18,21,56
407031049,22,29,13,64
407031050,17,-,14,-
407031051,14,-,18,-
407031052,22,26,18,66
407031053,19,22,14,55
407031054,17,22,19,58
407031055,14,23,16,53
407031056,32,26,18,76
407031057,24,22,13,59
407031058,17,18,11,46
